video_id,title,duration,view_count,upload_date,has_subtitles,subtitle
nHFzLEBwX9E,????????? :: ??????????????? ???????? 15 ??.?. 2567,150,3919,,No,
negbJg--9Yw,????????? :: ??????????????? ???????? 15 ??.?. 2567,123,3353,,No,
7PdP3kQKWxk,20/06/2024???????????????????????????? Seeing the 3 Characteristics detaches the mind from the world,1316,27533,,No,
dxL_be0OKr4,????????????? :: ??????????????? ???????? 15 ??.?. 2567,141,3651,,No,
sEx6zbFQEBE,????????? :: ??????????????? ???????? 9 ??.?. 2567,161,4868,,No,
W9jfRMNVMdI,??????????????????????????????? :: ??????????????? ???????? 9 ??.?. 2567,158,3223,,No,
TqOXSr2zPM4,Understanding the Four Noble Truths :: Luangpu Pramote Pamojjo 12 May 2023,3126,5590,,No,
VXt11M84efM,?????????????????? :: ??????????????? ???????? 8 ??.?. 2567,190,5624,,No,
b0FE6XvsZzk,??????????? :: ??????????????? ???????? 8 ??.?. 2567,153,7413,,No,
DnNuyLRYTMA,?????????????????????????????? :: ??????????????? ???????? 7 ??.?. 2567,94,3359,,No,
BLJ8Y0Om2Y4,?????????????????????????? :: ??????????????? ???????? 7 ??.?. 2567,118,2632,,No,
ng4-hm8SJvs,Be aware of the driving factors behind your thoughts :: Luangpu Pramote Pamojjo 21 Aug 2022,4363,4501,,No,
glMNqVURE70,???????? :: ??????????????? ???????? 2 ??.?. 2567,261,4353,,No,
En7VzjvLb_U,???????????????????????????????? :: ??????????????? ???????? 2 ??.?. 2567,130,3991,,No,
1epl9TNg7i4,????????????????????? :: ??????????????? ???????? 1 ??.?. 2567,198,5770,,No,
E3Mf9ZW6elk,????????????? :: ??????????????? ???????? 8 ??.?. 2567,3913,56887,,No,
QtzDiX_u440,???????????????????????????? :: ??????????????? ???????? 1 ??.?. 2567,118,3534,,No,
C6seC3tIBZ0,07/06/2024 ?????????????????????????? (Study Suffering to be Liberated from it),3122,245023,,No,
WFfl_GbpeFw,??????????????????????????? :: ??????????????? ???????? 26 ?.?. 2567,191,3984,,No,
vERKitnovW4,?????????? :: ??????????????? ???????? 26 ?.?. 2567,82,2482,,No,
6iff361LE3U,????????????????????? :: ??????????????? ???????? 25 ?.?. 2567,153,3404,,No,
6Gx2BNuEeMY,???????????????? :: ??????????????? ???????? 25 ?.?. 2567,103,3814,,No,
UB4z3Yen7a8,????????????????? ::  ?????????? ??????? (?????????) 12 ?.?. 2567,3276,6436,,No,
e5Oj4BLDzsY,?????????????????????? :: ??????????????? ???????? 22 ?.?. 2567 (????????),218,4508,,No,
7ytO69fueL0,????????????????????????????? :: ??????????????? ???????? 22 ?.?. 2567,132,2478,,No,
NZvhpfrdim4,???????? :: ??????????????? ???????? 22 ?.?. 2567,99,2517,,No,
TBR0cA_7CPw,02/06/2024 ?????????????????????? (Observe Suffering with Mindfulness Practice),3918,106696,,No,
rp4tgh9s4GU,????????????????????????????????? :: ??????????????? ???????? 19 ?.?. 2567,138,5012,,No,
gtcB7nqjlww,???????????????????????? :: ??????????????? ???????? 19 ?.?. 2567,150,4166,,No,
1-WPlRKU0tA,??????????????????????? :: ??????????????? ?????????? (?????????????) 25 ??.?. 2567,1275,4202,,No,
BtXXzsVioAg,?????????????????? :: ??????????????? ???????? 18 ?.?. 2567,98,4881,,No,
wWqwejIe1TY,??????????? :: ??????????????? ???????? 22 ?.?. 2567 (????????),2888,31657,,No,
uVNU5jVRP9o,???????????????????????????????? :: ??????????????? ???????? 18 ?.?. 2567,132,3576,,No,
GpUAkFLFIJw,???????????????????????????????? :: ??????????????? ???????? 25 ?.?. 2567,4354,89740,,No,
ME8zd_IO-v4,???????????????????????? :: ??????????????? ???????? 12 ?.?. 2567,172,2780,,No,
2ZYPOacYT7s,?????????????????????????????? :: ??????????????? ???????? 12 ?.?. 2567,80,4473,,No,
gqZFOL1pTk0,???????????????????????????????????? :: ??????????????? ???????? 12 ?.?. 2567,252,5973,,No,
OhoYuPjsCek,????????????????????????????? :: ??????????????? ???????? 11 ?.?. 2567,104,4350,,No,
f0nkF4G15gQ,????????????????????????????????????? :: ??????????????? ???????? 11 ?.?. 2567,114,4826,,No,
GhyjkXvpn4E,??????????????????????? :: ??????????????? ???????? 11 ?.?. 2567,172,4215,,No,
TwBHUzPwGbw,????????????????????????????? :: ??????????????? ???????? 19 ?.?. 2567,3717,95437,,No,
13gj7CMH1gk,?????????????????????? :: ??????????????? ???????? 4 ?.?. 2567,106,4115,,No,
wviUPSKF9s4,?????????????????????????????????????????????? :: ??????????????? ???????? 5 ?.?. 2567,116,3696,,No,
Vr-cwDNEn3o,15/05/2024 ?????????????????????? (Dhamma is something straightforward),1123,21225,,No,
CbxpLcJ7puU,Remember the Principles then Master the Art of Practicing :: Luangpu Pramote Pamojjo 18 Dec 2021,2955,1517,,No,
oy9KEjpF1gg,???????????????????????????????? :: ??????????????? ???????? 5 ?.?. 2567,92,3484,,No,
LT7MgUpE7co,??????????? :: ??????????????? ???????? 12 ?.?. 2567,4379,43747,,No,
eyyK_wyD_qY,????????????? ???????????????????? :: ??????????????? ???????? 5 ?.?. 2567,128,3582,,No,
41Kvs2159pY,?????????????????? :: ????????????? ???????? 10 ??.?. 2567,4510,5849,,No,
oesfbLqekTU,???????????????????????????? :: ??????????????? ???????? 4 ?.?. 2567,111,7266,,No,
nvrpTYOVJJQ,?????????????????????????????????? :: ??????????????? ???????? 4 ?.?. 2567,205,8534,,No,
ewmFih-V3cI,?????????? :: ??????????????? ???????? 11 ?.?. 2567,4391,92929,,No,
TPEVXRgXP7I,?????????????????????????????? :: ??????????????? ???????? 13 ??.?. 2567,76,3522,,No,
#NAME?,?????????????? :: ??????????????? ???????? 28 ??.?. 2567,164,6633,,No,
-6GNY2sDe8g,??????????????????????????? :: ??????????????? ???????? 28 ??.?. 2567,183,6219,,No,
YxEqFG4XjMw,???????? :: ??????????????? ???????? 27 ??.?. 2567,227,8317,,No,
wlfSVOKB5Pw,???????????????????????????????????????????? :: ??????????????? ???????? 27 ??.?. 2567,140,5294,,No,
dY8o_8E6Bqo,?????????????????????????? :: ??????????????? ???????? 27 ??.?. 2567,177,5634,,No,
eftQuUnlf4Y,05/05/2024 ???????????????????? (Observe the Body to See the Mind),3813,97748,,No,
ncECsleW2Tg,??????????????????????? :: ??????????????? ???????? 4 ?.?. 2567,3690,54876,,No,
QrQeXO5ofiY,???????????????????????????????? :: ?????????? ??????? (?????????) 7 ??.?. 2567,2930,6444,,No,
cnJYJtVieEA,?????????????????????????????????????????? :: ??????????????? ???????? 21 ??.?. 2567,360,8943,,No,
e5M4LEYmDDI,????????? :: ??????????????? ???????? 30 ?.?. 2566,137,1863,,No,
jVjOoocoKp8,????????????????????????????? :: ????????????? ???????? 5 ??.?. 2567,6023,3002,,No,
tDyslXrD1bQ,?????????????????????????? (?????????????????????????????????????????? ????????) 25 ??.?.2567,2158,10500,,No,
kxfrgUEhdzM,?????????????????????????????? :: ??????????????? ???????? 21 ??.?. 2567,162,4398,,No,
n-Avv_9PZlA,???????????????????????? :: ??????????????? ???????? 20 ??.?. 2567,169,5261,,No,
eAPmpilF1rY,?????????????????????? :: ??????????????? ???????? 6 ?.?. 2567,229,7396,,No,
0YHkzSckZqU,????????????????????? :: ??????????????? ???????? 28 ??.?. 2567,3905,102272,,No,
yeL2TrAWbrc,??????????????????? :: ??????????????? ???????? 20 ??.?. 2567,203,6505,,No,
wsxSks-ptI0,27/04/2024 ???????????????????????????? (We did not practice meditation to cater to desires),3945,63470,,No,
RFsfWgiT3PA,??????????????????? :: ??????????????? ???????? 31 ??.?. 2567,136,4919,,No,
rXzIc0x8dxg,???????????????????????????????????????????????????????? :: ??????????????? ???????? 27 ?.?. 2566,138,3400,,No,
P0UZTM5X3dA,????????????? :: ??????????????? ???????? 31 ??.?. 2567,253,14904,,No,
_ghxxU3Zt00,?????????????????????????? :: ??????????????? ???????? 14 ??.?. 2567,116,6795,,No,
Wtj5lBzpCI4,??????????????????????????????? :: ??????????????? ?????????? (?????????????) 4 ??.?. 2567,3179,3846,,No,
uUatFCUsXFM,??????? ??????????? ?????????????????? :: ??????????????? ???????? 14 ??.?. 2567,136,4531,,No,
#NAME?,???????????????????????? :: ??????????????? ???????? 13 ??.?. 2567,147,5965,,No,
8RWG09W8L6U,??????? 4 :: ??????????????? ???????? 21 ??.?. 2567,4315,75344,,No,
OqOXPHUSAdo,???????????????????????????????? :: ??????????????? ???????? 13 ??.?. 2567,173,6587,,No,
FlBoLSH5ToU,??????????????????? :: ????????????? ???????? 2 ??.?. 2567,7165,3074,,No,
XmFX5KnFqXE,???????????????????????? :: ??????????????? ???????? 6 ??.?. 2567,203,7500,,No,
qyhvyY0jXeU,???????????????????? :: ??????????????? ???????? 7 ??.?. 2567,144,4990,,No,
D9godG5RDpg,?????????????????????????????????? :: ??????????????? ???????? 7 ??.?. 2567,198,13502,,No,
UPVXfjsDGrk,Adhesion to either vice or virtue causes suffering :: Luangpu Pramote Pamojjo 21 November 2021,2503,2389,,No,
EO5tNWaMwK4,????????????????????? :: ??????????????? ???????? 6 ??.?. 2567,172,9165,,No,
Liwffe3zRfY,??????????????????? :: ??????????????? ?????????? (?????????????) 1 ??.?. 2567,3723,5392,,No,
eOGU7X_nD4s,????????????????????? :: ??????????????? ???????? 6 ??.?. 2567,334,9718,,No,
o9sod5J5egw,?????? :: ??????????????? ???????? 6 ??.?. 2567,142,4834,,No,
wy9cStslfCY,??????????????????????? :: ?????????? ??????? (?????????) 4 ?.?. 2567,2916,8721,,No,
M7jMxPuXlOo,??????????????????????????????? :: ??????????????? ???????? 6 ??.?. 2567,149,7545,,No,
nRddFb9YSd0,????????????????????? :: ??????????????? ?????????? (?????????????) 7 ??.?. 2567,3581,6281,,No,
Yz2vx2tovbk,??????????????????????????????? ::  ??????????????? ???????? 7 ??.?. 2567,2970,54451,,No,
aGuVlaK-3VY,??????????????? :: ??????????????? ???????? 30 ??.?. 2567,116,6125,,No,
MDLPPgTc1JI,"06/04/2024 ?????????????????????????? (Preparing for Death, Like those with Wisdom)",1772,112561,,No,
AW4klLMs4Gs,???????????????????? :: ??????????????? ???????? 30 ??.?. 2567,134,6257,,No,
VjbSkJKD5fA,Birth and Death Happen Each Moment :: Luangpu Pramote Pamojjo 13 March 2021,2546,2140,,No,
4-BWAKZ4ZMI,????????????????? :: ??????????????? ???????? 24 ??.?. 2567,116,4065,,No,
u8tAcu9gYAo,???????????????? :: ????????????? ???????? 26 ?.?. 2567,5580,6510,,No,
azZskoR50Xs,????????????????????????? :: ??????????????? ???????? 24 ??.?. 2567,125,8828,,No,
ZO105j_A96w,?????????????????????????????? :: ?????????? ??????? (?????????) 29 ?.?. 2566,3582,6002,,No,
XIbHUH-jq8g,????????????????????????????? :: ??????????????? ???????? 23 ??.?. 2567,120,5835,,No,
oYJJbkBw7ZA,??????????????????? :: ??????????????? ???????? 23 ??.?. 2567,118,4495,,No,
eHz4l-zN2WQ,???????????????????????? :: ??????????????? ???????? 17 ??.?. 2567,161,9429,,No,
nV5zF23bzoA,????????????????????? :: ????????????? ???????? 27 ?.?. 2566,7023,9916,,No,
YBoGT_W0s6k,??????????????????????????? :: ??????????????? ???????? 17 ??.?. 2567,157,7482,,No,
_lkJQ1--CJY,????????? :: ??????????????? ???????? 16 ??.?. 2567,147,6859,,No,
JTrz55VE18E,????????????? :: ??????????????? ?????????? (?????????????) 25 ?.?. 2566,3639,13981,,No,
kbOjokls-Nc,?????????????????????? :: ??????????????? ???????? 16 ??.?. 2567,163,9371,,No,
IM5LyTtyzcU,?????????????????? :: ??????????????? ???????? 10 ??.?. 2567,226,13490,,No,
XvkB8NIDyhM,??????????????????????????????????????????? :: ??????????????? ???????? 10 ??.?. 2567,126,5478,,No,
cjnvwW2OU2c,????????????????????? :: ??????????????? ???????? 16 ??.?. 2567,3558,67079,,No,
rVsot_fTHeg,???????????? :: ??????????????? ???????? 9 ??.?. 2567,125,5654,,No,
gBWtx2Mmmf0,???????????????? :: ??????????????? ???????? 6 ??.?. 2567,3453,68943,,No,
7DzK3A_ior8,???????????????????????????? :: ??????????????? ???????? 9 ??.? 2567,80,4920,,No,
f_3iX1Ir8nc,???????????????????????????????? :: ??????????????? ???????? 19 ?.?. 2567,134,8677,,No,
bJw5chm5524,Take this Rare Opportunity :: Luangpu Pramote Pamojjo 7 February 2021,2716,1776,,No,
o-pi704RKsI,??????????????????????? :: ??????????????? ???????? 3 ??.?. 2567,94,6254,,No,
b8qy3koi6nk,??????????????????? :: ??????????????? ?????????? (?????????????) 16 ?.?. 2566,3353,7152,,No,
#NAME?,????????????????????? :: ??????????????? ???????? 3 ??.?. 2567,104,6409,,No,
w2gqsmC3gek,???????????????? :: ??????????????? ???????? 2 ??.?. 2567,129,8621,,No,
9PxcO9sUH48,????????? :: ??????????????? ???????? 26 ?.?. 2567,1673,96338,,No,
gvnvL_i1_r4,????????????????? :: ??????????????? ???????? 2 ??.?. 2567,94,4993,,No,
pa-9edDSC24,????????????????? :: ??????????????? ???????? 25 ?.?. 2567,117,4327,,No,
Mln75S7NTXE,???????????????????????????????? :: ??????????????? ???????? 25 ?.?. 2567,113,4765,,No,
QNdUsyv5-4Y,??????????????????? :: ??????????????? ???????? 24 ?.?. 2567,139,7499,,No,
QCau8-dvEiY,?????????????????????????? :: ??????????????? ???????? 3 ??.?. 2567,4119,49361,,No,
Y8_Tv1oAEFw,?????????????????????????? :: ??????????????? ???????? 24 ?.?. 2567,190,8317,,No,
795sF9HHi4I,????????????????????????? :: ??????????????? ???????? 24 ?.?. 2567,124,5965,,No,
bVdo9B9LKyQ,?????????? :: ????????????? ???????? 9 ?.?. 2566,4298,4343,,No,
Ac1ZKhK7TW0,??????????????????????????? :: ??????????????? ???????? 24 ?.?. 2567,236,10061,,No,
jFUbIqdZZIE,?????????????????? :: ??????????????? ???????? 18 ?.?. 2567,129,7396,,No,
YGGasVsk11c,????????????????? :: ??????????????? ???????? 18 ?.?. 2567,124,7842,,No,
vAE3d85hVEI,24/02/2024 ???????????????????????????? (Method to free the mind from influx),2688,87029,,No,
gr-vcaHgcbI,??????????????????? ???? :: ??????????????? ???????? 18 ?.?. 2567,135,5803,,No,
KNbTC6e3rQE,????????????? :: ??????????????? ???????? 17 ?.?. 2567,177,9550,,No,
O7u-7LC_7wA,?????????????????????????? :: ??????????????? ???????? 16 ?.?. 2566,137,4634,,No,
VqC9u_tK4_U,?????????????????????? :: ??????????????? ???????? 19 ?.?. 2567,1626,31281,,No,
1GMWDY4Ze1o,????????????????? :: ??????????????? ???????? 17 ?.?. 2567,120,6986,,No,
LYtBACJ_YMs,Paths up the mountain top :: Luangpu Pramote Pamojjo 28 March 2021,2907,2470,,No,
qIoNaDyMbWU,?????????????? :: ??????????????? ???????? 11 ?.?. 2567,127,9175,,No,
nGmb-djdwLI,????????????????? :: ??????????????? ???????? 11 ?.?. 2567,136,8947,,No,
Vj6wHpeixy0,?????????????? :: ??????????????? ?????????? (?????????????) 8 ?.?. 2566,2058,7031,,No,
AsXp3D9RA64,????????????????????????? :: ??????????????? ???????? 10 ?.?. 2567,84,6024,,No,
2kN4nrZB2gU,??????????????????????????? :: ??????????????? ???????? 5 ?????????? 2567,114,6328,,No,
DY9WzZ71Xcc,?????? 4 :: ??????????????? ???????? 4 ?.?. 2567,163,8299,,No,
qw8X8DGYF3Q,?????????????????? :: ??????????????? ???????? 10 ?.?. 2567,3613,70190,,No,
9kPl3sdL7aY,???????????????????????????????? :: ??????????????? ???????? 4 ?.?. 2567,127,4500,,No,
N3u6R9gWN0g,???????????????????????????? :: ??????????????? ???????? 3 ?.?. 2567,189,10996,,No,
JkgkgXPHJEc,??????????????????????????? :: ??????????????? ???????? 5 ?.?. 2567,1553,58729,,No,
8UVjMDa6tLM,???????????????? :: ??????????????? ???????? 3 ?.?. 2567,179,9399,,No,
922QNMha2Os,?????????????? :: ??????????????? ???????? 28 ?.?. 2567,113,9729,,No,
jxJUx_6vt4c,??????????????????? :: ??????????????? ???????? 28 ?.?. 2567,114,7817,,No,
B_n4lJUjP78,?????????????????????????????????? :: ??????????????? ???????? 21 ?.?. 2567,4312,72261,,No,
r2H74LOH_ms,???????? :: ??????????????? ???????? 27 ?.?. 2567,188,12477,,No,
v16YbEublm0,????? :: ??????????????? ???????? 27 ?.?. 2567,145,7939,,No,
NlVdrkUwGOw,????????????????????? :: ??????????????? ???????? 21 ?.?. 2567,135,9964,,No,
OMRXOwadO6Y,?????????????????????????????? :: ??????????????? ???????? 21 ?.?. 2567,113,5901,,No,
LPqF-0GY79E,??????? ?????????? ???????? ???????? :: ??????????????? ???????? 20 ?.?. 2567,122,9774,,No,
Q7MZW4xL5mw,??????????????????????? :: ??????????????? ???????? 20 ?.?. 2567,122,11266,,No,
Wx4C-fyFvQs,The Right Prescription for your Practice :: Luangpu Pramote Pamojjo 4 April 2021,2470,1871,,No,
Ucf42KENB6A,???????????????????? :: ??????????????? ???????? 14 ?.?. 2567,131,8030,,No,
tllpJz2gU7k,??????????????????????????????????? :: ??????????????? ???????? 14 ?.?. 2567,110,8167,,No,
7LzQeLpktL8,????????????????????????????????????? :: ??????????????? ???????? 13 ?.?. 2567,127,5662,,No,
nQOXgc-dGdU,???????????????????? :: ??????????????? ???????? 13 ?.?. 2567,100,6870,,No,
RApA6DbjRRA,??????????????????? :: ??????????????? ???????? 8 ?.?. 2567,173,6212,,No,
GGCeXM0WHMA,??????????????????????? :: ??????????????? ???????? 8 ?.?. 2567,156,6584,,No,
K7B4BQsAcEM,?????????????????????? :: ??????????????? ???????? 7 ?.?. 2567,188,9613,,No,
yfKJXO3cpqM,??????????????????????? :: ??????????????? ???????? 7 ?.?. 2567,185,11802,,No,
S4ScaEsBon8,????????????????? :: ??????????????? ???????? 7 ?.?. 2567,199,14542,,No,
4pepgeEJDLk,????????????????? :: ??????????????? ???????? 7 ?.?. 2567,162,6133,,No,
dBvL5Z0ULyQ,?????????? :: ??????????????? ???????? 7 ?.?. 2567,274,8898,,No,
4oT7t2qaOOk,?????????????????????????????????? :: ??????????????? ???????? 6 ?.?. 2567,132,9121,,No,
jYUO8NEiSqo,08/01/2024 ???????????? (The way to make merit),2514,452039,,No,
lbg6JX9ijqQ,?????????????????????????????? :: ??????????????? ???????? 6 ?.?. 2567,152,10010,,No,
rFKHC19PJ7k,????????????????? :: ??????????????? ???????? 1 ?.?. 2567,73,3142,,No,
MiZtGQh_jk4,????????????????????????????????? :: ??????????????? ???????? 1 ?.?. 2567,114,8261,,No,
Wq0rcJL-lv8,?????????????????????????????? :: ??????????????? ???????? 31 ?.?. 2566,141,8004,,No,
3hjfhvosHEI,?????????????????? :: ??????????????? ???????? 31 ?.?. 2566,172,8481,,No,
vdsYIvXw_iM,?????????????????? :: ??????????????? ???????? 30 ??????? 2566,138,5612,,No,
Z4Hz9cdrJWo,????????????????? :: ??????????????? ???????? 4 ?.?. 2566,1714,16481,,No,
vu4_5g81rjQ,???????????????????????????????????????? :: ??????????????? ???????? 30 ?.?. 2566,108,5859,,No,
AELjRnbLwxI,???????????????????? :: ??????????????? ???????? 24 ?.?. 2566,114,8441,,No,
6edhAbOgRrY,??????????????????????? :: ??????????????? ???????? 24 ??????? 2566,145,7377,,No,
1DyS9j67VeE,??????????????????? 6 :: ??????????????? ???????? 31 ?.?. 2566,4004,92043,,No,
RHT4psweNNE,????????????????????????????? :: ??????????????? ???????? 23 ?.?. 2566,131,6782,,No,
94kKsSvpIhI,??????????????????????????????????????????????? :: ??????????????? ???????? 23 ?.?. 2566,122,6455,,No,
sg9dV_CoMJg,????????????????????????????? :: ??????????????? ???????? 16 ?.?. 2566,140,4220,,No,
tugYfco44-4,?????????? 3 ?????? :: ??????????????? ???????? 27 ?.?. 2566,1579,34978,,No,
q62QSCyBw5k,Dhamma is ever-present :: Luangpu Pramote Pamojjo 23 October 2021,3398,2186,,No,
X-it6TABaIU,????????????????????????????????????? :: ??????????????? ???????? 17 ??????? 2566,83,5643,,No,
IEqhDAkGTg4,???????????? ????????????? :: ??????????????? ???????? 17 ?.?. 2566,129,8993,,No,
_7nlncDv-2o,?????? 10 :: ??????????????? ???????? 24 ?.?. 2566,4064,57044,,No,
AOXPEiP1fQQ,????????????????????? ????? ????? :: ??????????????? ???????? 16 ??????? 2566,109,6073,,No,
JFH7pK2oS_s,23/12/2023 ??????????? (Seeking Enlightenment),4069,62841,,No,
IFB_0uOT3ME,??????????????????????? :: ??????????????? ???????? 16 ?.?. 2566,119,6544,,No,
zf8vB3Mmueo,???????????????????????????????????????????????? :: ??????????????? ???????? 3 ?.?. 2566,166,8273,,No,
Nlde6SgTIz0,????????????????????????? :: ??????????????? ???????? 19 ?.?. 2566,95,2656,,No,
WfKzjWNsFvo,??????????????????????????? :: ??????????????? ???????? 17 ?.?. 2566,3601,61315,,No,
4ATnpVK3rjM,????????????????? :: ?????????? ??????? (?????????) 3 ?.?. 2566,1388,11225,,No,
ser246fcUH4,?????????????? :: ??????????????? ???????? 3 ?.?. 2566,122,7561,,No,
Sl6k0QAVfNs,??????? 3 ???? :: ??????????????? ???????? 3 ??????? 2566,127,8171,,No,
iLAtZ7y8eAE,??????????????? :: ??????????????? ???????? 7 ?.?. 2566,2325,48516,,No,
2alHjZEtOWo,????????????????????????????? :: ??????????????? ???????? 2 ?.?. 2566,126,7178,,No,
2x0Q2kWNUE8,??????????????????? :: ??????????????? ???????? 2 ?.?. 2566,189,14125,,No,
jjIBYjj-zvU,??????????????????? :: ??????????????? ???????? 5 ?.?. 2566,1871,47629,,No,
SKcrW5F93rM,?????????????????? :: ??????????????? ???????? 26 ?.?. 2566,142,8755,,No,
fSLorni_TIw,???????????????? :: ??????????????? ???????? 26 ?.?. 2566,150,8028,,No,
8DtVEL9JGGQ,????????????????? :: ??????????????? ???????? 25 ?.?. 2566,175,11442,,No,
z2JfrGIo8bE,????????????????????????????? :: ??????????????? ???????? 2 ?.?. 2566,4010,90169,,No,
77lrIsBef6I,?????????????????????????????? :: ??????????????? ???????? 25 ?.?. 2566,136,4689,,No,
YNCx1kDifLo,?????????????????????????? :: ??????????????? ???????? 20 ????????? 2566,135,7456,,No,
Z2X9fFwCaCE,??????????? :: ??????????????? ???????? 20 ?.?. 2566,124,6303,,No,
EiRCIu4nb5Y,??????????????????????????????? :: ??????????????? ???????? 20 ????????? 2566,112,6578,,No,
_4pQFSGbAk0,?????????????????????????????? :: ??????????????? ???????? 19 ?.?. 2566,149,6608,,No,
9b749BnU_3A,?????????????????????? :: ??????????????? ???????? 19 ????????? 2566,107,4337,,No,
LsHSGQ_86AM,???????????????????? :: ??????????????? ???????? 18 ?.?. 2566,126,9111,,No,
UBQ96uQp85k,???????????????????????????? :: ??????????????? ???????? 18 ?.?. 2566,164,5859,,No,
uafK2SddNaQ,The Five Cessations of Suffering (Nirodha) :: Luangpu Pramote Pamojjo 3 April 2022,4069,3541,,No,
JK3gUzd_yMU,????????????????????????? 6 :: ??????????????? ???????? 12 ?.?. 2566,154,7379,,No,
giUC_Mm4xXc,???????????????????????????? :: ??????????????? ???????? 20 ?.?. 2566,1628,57322,,No,
iR9Ovio6zCg,????????????????????? :: ??????????????? ???????? 12 ????????? 2566,156,8481,,No,
Yay9d1lMI40,????????????????????????? :: ??????????????? ???????? 18 ?.?. 2566,4187,93629,,No,
MDn4oG4YgMA,??????????? ??????????? :: ??????????????? ???????? 11 ?.?. 2566,99,6107,,No,
ZGeV15EQOrw,????????????????????? :: ????????????? ???????? 20 ?.?. 2566,7602,7034,,No,
sibKLPCXwwc,???????????? :: ??????????????? ???????? 11 ?.?. 2566,131,5156,,No,
tYQ9ayx7ClU,?????????????????????????????????????? :: ??????????????? ???????? 29 ?.?. 2566,104,9141,,No,
